元	<font size='+3'>元</font><br><br>(4 strokes)<br>ゲン；ガン；もと<br><br>As per 兀 (phonosemantic element)  (head) + a horizontal line → <i>head</i> → <i>origin</i>; <i>cause</i>; <i>raw material</i>; <i>capital</i>; <i>prime element</i> (from:  head as source and beginning; compare 頭) → <i>former</i> (from:  prior,  from:  original). 元 was devised to replace 兀 after the latter lost its original connection with the head.
完	<font size='+3'>完</font><br><br>(7 strokes)<br>カン<br><br>As per 元 (phonosemantic element)  (round) + 宀 roof/building → be surrounded completely → <i>complete</i>; <i>fulfill</i>; <i>end</i>.
院	<font size='+3'>院</font><br><br>(10 strokes)<br>イン<br><br>As per 完 (phonosemantic element)  (surround completely) + 阜 piled earth → surrounding earthen <i>wall</i> → <i>mansion</i>; <i>building</i>; <i>garden</i> (from:  structure/place surrounded by a wall).
頑	<font size='+3'>頑</font><br><br>(13 strokes)<br>ガン<br><br>As per 元 (phonosemantic element)  (rounded/oval head) + 頁 head → rounded/oval head → <i>stubborn</i> (from:  make no progress in convincing another,  from:  circular discussion going round and round in a person's head; compare 願) → <i>stout</i>. 頑 was devised to convey the original sense of 元, but it too acquired extended meanings.
冠	<font size='+3'>冠</font><br><br>(9 strokes)<br>カン；かんむり<br><br>As per 元 (phonosemantic element)  (rounded/oval head) + an element combining 冖 cover and 寸 hand/action indicator → object placed on and adhering to the head → <i>crown</i>.
官	<font size='+3'>官</font><br><br>(8 strokes)<br>カン<br><br>The relevant oracle bone form of 㠯 is a depiction of objects that have been accumulated and wrapped. 官 adds 宀 roof/building → a number of people wrapped about/enclosed in an (official) building → <i>government</i>; <i>official</i> → <i>human organ</i> (from:  object controlling a variety of functions, in the manner of an official). Compare 營.
棺	<font size='+3'>棺</font><br><br>(12 strokes)<br>カン；ひつぎ<br><br>As per 官 (phonosemantic element)  (wrap about/enclose) + 木 tree/wood → wooden <i>coffin</i> in which a corpse is enclosed.
管	<font size='+3'>管</font><br><br>(14 strokes)<br>カン；くだ<br><br>As per 官 (phonosemantic element)  (wrap about/enclose) + 竹 bamboo → (bamboo) <i>pipe</i>; <i>tube</i>; <i>flute</i>. There is no longer any specific connection with bamboo. <i>Control</i> is a borrowed meaning via the acquired, associated meaning of 官, here possibly with respect to the control exercised in playing a wind instrument; compare 筦.
館	<font size='+3'>館</font><br><br>(16 strokes)<br>カン；やかた<br><br>As per 官 (phonosemantic element)  (official building) + 食 food/eating → official building for taking meals → (large) <i>building</i>; <i>inn</i>; <i>shop</i>. Also, <i>fort</i>, <i>mansion</i> and <i>place where cultural activities are held</i>.
券	<font size='+3'>券</font><br><br>(8 strokes)<br>ケン<br><br>The relevant seal inscription form of �� (phonosemantic element)  shows the palm of an open hand (symbolizing a handprint as a guarantee) + 廾 pair of hands (suggesting the parties involved in a transaction) → wooden slat on which handprints were made as a guarantee. As proof of a transaction, this slat was cut in two, each piece wrapped/rolled up with an encircling cord, and one piece given to each of the two parties involved. 券 adds 刀 sword/knife (for emphasis/clarification) → cut slats serving as proof of a transaction into two pieces → <i>draft</i>; <i>certificate</i>; <i>ticket</i>.
卷	<font size='+3'>卷</font><br><br>(8 strokes)<br>カン；ケン；まき；ま（く）  <br>Shinjitai (simp. J.)巻<br>(9 strokes)<br><br>As per �� (phonosemantic element)  as described in 券 (wrap/roll up) + a bending figure → <i>curl</i>; <i>roll</i>; <i>roll up</i>; <i>reel</i>; <i>coil</i>; <i>wind</i> (up/around) → <i>volume</i> (of a set of <i>books</i>, originally, rolled <i>scrolls</i>).
圈	<font size='+3'>圈</font><br><br>(11 strokes)<br>ケン  <br>Shinjitai (simp. J.)圏<br>(12 strokes)<br><br>卷 (phonosemantic element)  curl + 囗 circular enclosure → pen or cage that curls about captive animals → <i>range</i>; <i>orbit</i>; <i>sphere</i> (of influence).
原	<font size='+3'>原</font><br><br>(10 strokes)<br>ゲン；はら<br><br>厂 cliff + an abbreviated form (phonosemantic element)  of 泉 spring → round spring at the base of a cliff → <i>origin</i>. <i>Field</i> and <i>plain</i> are borrowed meanings.
源	<font size='+3'>源</font><br><br>(13 strokes)<br>ゲン；みなもと<br><br>原 (phonosemantic element)  origin + 水 water → <i>origin</i> of a <i>source</i> of water → <i>trace</i>; <i>fountain</i>.
願	<font size='+3'>願</font><br><br>(19 strokes)<br>ガン；ねが（い・う）<br><br>As per 原 (phonosemantic element)  (round) + 頁 head → round head. Eventually, 願 came to be associated with the idea of a notion that circulates persistently in the brain (compare 惱 and 慮), leading to the extended meanings <i>wish</i>; <i>desire</i>; <i>hope</i> → <i>request</i>; <i>petition</i>; <i>application</i>.
員	<font size='+3'>員</font><br><br>(10 strokes)<br>イン<br><br>The relevant oracle bone form of this character combines 囗 (phonosemantic element)  circular enclosure + a tripod kettle → (the <i>circumference</i> of a) <i>round</i>, tripod kettle → <i>number</i> (from:  counter for round objects,  from:  round objects) → <i>member</i> (from:  number of people; compare the expression "per capita," along with the character 頁).
韻	<font size='+3'>韻</font><br><br>(19 strokes)<br>イン<br><br>員 (phonosemantic element)  round (→ perfectly round → harmonious) + 音 sound → <i>rhyme</i>; <i>meter</i>; <i>tone</i> (from:  rounded/harmonized sound).
圓	<font size='+3'>圓</font><br><br>(13 strokes)<br>エン；まる（い）  <br>Shinjitai (simp. J.)円<br>(4 strokes)<br><br>員 (phonosemantic element)  round + 囗 circular enclosure → <i>round/circular</i> enclosure → <i>spherical</i>; <i>yen</i> (from:  round coin).
宣	<font size='+3'>宣</font><br><br>(9 strokes)<br>セン<br><br>As per 亘 (phonosemantic element)  (circle about) + 宀 roof/building → circle about a structure in proclaiming → <i>announce</i>; <i>state</i>.
垣	<font size='+3'>垣</font><br><br>(9 strokes)<br>エン；かき<br><br>As per 亘 (phonosemantic element)  (circle about) + 土 earth → earthen <i>wall</i> that circles about an enclosure → <i>fence</i>; <i>hedge</i>.
環	<font size='+3'>環</font><br><br>(17 strokes)<br>カン<br><br>睘 (phonosemantic element)  was originally 袁 (wrap about/enclose) + 目 eye → all-encompassing observation (compare 觀). In derivative characters, the "all-encompassing" aspect of 睘 takes the aspect "circularity." 環 adds 玉 jewel → jeweled <i>ring</i>/bracelet → <i>circle</i>; <i>surround</i>. <i>Return</i> is a borrowed meaning via 還. For "ring," compare 鐶; for "bracelet," compare 釧.
還	<font size='+3'>還</font><br><br>(16 strokes)<br>カン<br><br>As per 睘 (phonosemantic element)  as described in 環 (circular) + 辵 movement → <i>circulate</i> (compare 運) and <i>return</i> → <i>circle</i>; <i>look back</i>. For the meaning "look back," compare 眷.
園	<font size='+3'>園</font><br><br>(13 strokes)<br>エン；その<br><br>囗 circular enclosure + a variant of 袁 (phonosemantic element)  (wrap about/enclose) → fields and gardens enclosed by a fence → <i>garden</i> → <i>villa</i>; <i>country house</i>.
遠	<font size='+3'>遠</font><br><br>(13 strokes)<br>エン；オン；とお（い）<br><br>As per 袁 (phonosemantic element)  (wrap about/enclose) + 辵 movement → move a great <i>distance</i> within enclosed territory (compare 運, 還, and 逭) → <i>distant</i>; <i>far</i>.
猿	<font size='+3'>猿</font><br><br>(13 strokes)<br>エン；さる<br><br>犬 dog/beast + 袁 (phonosemantic element) . The original form of the character, however, was 犬 + 爰 (twist about) → the twisting figure of an ape or <i>monkey</i>.
援	<font size='+3'>援</font><br><br>(12 strokes)<br>エン<br><br>As per 爰 (phonosemantic element)  (twist an object about a stick) + 手 hand/action indicator → <i>assist</i>/<i>help</i> the creation of a tool or the completion of a task by twisting an object (whether or not around a stick).
緩	<font size='+3'>緩</font><br><br>(15 strokes)<br>カン；ゆる（い・む・める・やか）<br><br>As per 爰 (phonosemantic element)  (twist about) + 糸 thread → twist knotted threads in loosening them → <i>loose</i>; <i>slack</i>; <i>relieve</i>; <i>relax</i> → <i>gentle</i> (curve etc.); <i>slow</i>.
丸　	<font size='+3'>丸　</font><br><br>(3 strokes)<br>ガン；まる；まる（い・める）<br><br>The relevant seal inscription form is 人 person bending beneath a curved line (phonosemantic element)  suggesting a cliff (compare 宛) → <i>round</i>; <i>circular</i>; <i>spherical</i> (from:  posture of the figure) → <i>roll up</i>; <i>make a ball of</i>; <i>wad up</i>. Also, <i>entire</i> (from:  complete,  from:  round). <i>Suffix in the names of ships</i> is by confusion with the classical Japanese term まろ (maro), meaning "lineage."
灣	<font size='+3'>灣</font><br><br>(25 strokes)<br>ワン  <br>Shinjitai (simp. J.)湾<br>(12 strokes)<br><br>彎 (phonosemantic element)  bend/curve + 水 water → curving body of water → <i>gulf</i>; <i>bay</i> → <i>inlet</i>.
腕	<font size='+3'>腕</font><br><br>(12 strokes)<br>ワン；うで<br><br>宛 (phonosemantic element)  bend + 肉 flesh → (flexible) <i>wrist</i> → <i>arm</i> → <i>talent</i>; <i>ability</i> (from:  accomplishments,  from:  things accomplished with the hands/arms). For wrist and arm, compare 捥.
絹	<font size='+3'>絹</font><br><br>(13 strokes)<br>ケン；きぬ<br><br>The relevant seal inscription form of 肙 (phonosemantic element)  combines 肉 flesh + a round shape → reel (= unwind) the thread from the cocoon of a silkworm. 絹 adds 糸 thread → <i>silk</i> threads. Compare 繭.
繭	<font size='+3'>繭</font><br><br>(18 strokes)<br>ケン；まゆ<br><br>A variant form of 巾 (phonosemantic element)  cloth + an element combining 糸 thread and 虫 insect → <i>silkworm cocoon</i>, from which silk is produced. Compare 絹.
換	<font size='+3'>換</font><br><br>(12 strokes)<br>カン；か（える・わる）<br><br>As per 奐 (phonosemantic element)  (draw out of/away from) + 手 hand/action indicator → <i>change</i>, <i>replace</i>, <i>exchange</i> or <i>substitute</i> one object for another after drawing the old one out of its position.
寬	<font size='+3'>寬</font><br><br>(15 strokes)<br>カン  <br>Shinjitai (simp. J.)寛<br>(13 strokes)<br><br>The relevant seal inscription form of the lower element (phonosemantic element)  is a depiction of a mountain goat with widely spaced horns. 寬 adds 宀 roof/building → <i>spacious</i> building in which one can relax → <i>magnanimous</i>; <i>generous</i> (from:  broad-minded).
幻	<font size='+3'>幻</font><br><br>(4 strokes)<br>ゲン；まぼろし<br><br>The relevant seal inscription form is a reverse image of the seal inscription form of 予 (stretch), suggesting the faintly visible tip of a thread stretching/protruding beyond a surface. The present style combines 幺 slender thread with an element signifying a slight wavering. The common reference is to a faintly wavering, slender thread → <i>illusion</i>; <i>vision</i>; <i>specter</i>; <i>phantom</i> → <i>confusion</i>.
玄	<font size='+3'>玄</font><br><br>(5 strokes)<br>ゲン<br><br>The relevant bronzeware inscription form shows <i>slender</i> threads twisted together and thus linked → <i>darkness</i> (from:  so slender as to be barely perceptible, a situation likened to darkness) → <i>obscure</i>; <i>mysteriousness</i>; <i>black</i>.
勸	<font size='+3'>勸</font><br><br>(19 strokes)<br>カン；すす（める）  <br>Shinjitai (simp. J.)勧<br>(13 strokes)<br><br>雚 (phonosemantic element)  is 艸 grass/plant + an element combining 口 mouth (doubled) and 隹 squat bird → flock of birds above a marsh, in circular uniformity. 勸 adds 力 power/energy → offer a uniform recommendation/suggestion etc. → <i>recommend</i> <i>suggest</i>; <i>advise</i>; <i>encourage</i>; <i>offer</i>.
權	<font size='+3'>權</font><br><br>(21 strokes)<br>ケン；ゴン  <br>Shinjitai (simp. J.)権<br>(15 strokes)<br><br>As per 雚 (phonosemantic element)  as described in 勸 (circular uniformity) + 木 tree/wood → circular pieces of wood counterbalancing each other → <i>power</i> counterbalancing that of another → <i>right</i>; <i>authority</i>.
歡	<font size='+3'>歡</font><br><br>(21 strokes)<br>カン  <br>Shinjitai (simp. J.)歓<br>(15 strokes)<br><br>As per 雚 (phonosemantic element)  as described in 勸 (circular uniformity) + 欠 bent, open-mouthed figure → group of like individuals enjoying eating and/or conversing → <i>pleasure</i>; <i>joy</i>.
觀	<font size='+3'>觀</font><br><br>(24 strokes)<br>カン  <br>Shinjitai (simp. J.)観<br>(18 strokes)<br><br>As per 雚 (phonosemantic element)  as described in 勸 (circular uniformity) + 見 see → panoramic <i>view</i> (compare 睘 as described in 環) → <i>look</i>; <i>see</i>; <i>appearance</i>.
缶	<font size='+3'>缶</font><br><br>(6 strokes)<br>カン<br><br>A depiction of a bulging jug or vase → <i>round container</i>; <i>boiler</i>; <i>can</i>.
款　	<font size='+3'>款　</font><br><br>(12 strokes)<br>カン<br><br>The left-hand element is a variant of 柰, which is 木 tree/wood + 示 altar/the supernatural → press a knife to carve characters into offerings made of soft wood from a Chinese apple tree. 款 is as per 欠 (phonosemantic element)  (cavity) + the left-hand element to suggest a block on which characters were carved → carve characters into a block by scooping out wood (creating cavities) → engrave; engraved characters. <i>Amity</i>, <i>clause</i> and <i>sincerity</i> are borrowed meanings.
川	<font size='+3'>川</font><br><br>(3 strokes)<br>セン；かわ<br><br>A depiction of a curving <i>river</i> boring its way through the earth in linking distant points. Compare 河. In characters such as 巡 and 邕, 川 appears in the form 巛.
訓	<font size='+3'>訓</font><br><br>(10 strokes)<br>クン<br><br>As per 川 (phonosemantic element)  (bore through) + 言 words → (a) <i>teaching</i> (from:  words that allow one to bore through a difficult problem) → <i>interpret</i>; <i>KUN reading</i> of a Han/Chinese character (from:  grasp the signification of a character,  from:  comprehend in learning; the contrast is to 音, where the idea is to read a character for its sound).
貫	<font size='+3'>貫</font><br><br>(11 strokes)<br>カン；つらぬ（く）<br><br>Originally, a depiction of two rounded seashells, pierced and adhering closely in being strung together → <i>pierce</i>; <i>penetrate</i>; <i>go through</i> (compare 擐). <i>Consistent</i> and <i>carry out</i> are extended meanings. The present form combines 貝 shell/commodities + 毌 (phonosemantic element) , a depiction of a cowrie shell (distinguish from 毋).
慣	<font size='+3'>慣</font><br><br>(14 strokes)<br>カン；な（らす・れる）<br><br>貫 (phonosemantic element)  penetrate; go through + 心 heart/emotions → condition created by going through an action/activity to the point of thorough penetration → <i>become/make accustomed to</i> → <i>train</i>; <i>exercise</i>; <i>custom</i> → <i>become skillful</i>.
患	<font size='+3'>患</font><br><br>(11 strokes)<br>カン；わずら（い・う）<br><br>串 (phonosemantic element)  pierce + 心 heart/emotions → <i>worry</i>; <i>suffer</i> (from:  heart that is figuratively pierced) → (be) <i>ill</i>; <i>trouble</i>.
關	<font size='+3'>關</font><br><br>(19 strokes)<br>カン；かか（わる）せき  <br>Shinjitai (simp. J.)関<br>(14 strokes)<br><br>The lower element (phonosemantic element)  is as per 丱 (two boards pierced by a connecting rod) + 幺 slender thread (doubled) → connect two objects by piercing each and inserting thread or cord through holes in them (compare 串 and 穿). 關 adds 門 gate → <i>shut</i> a gate by connecting its two doors with a <i>bolt</i> or <i>bar</i> → <i>connect</i>; <i>barrier</i>; <i>checkpoint</i>. Also, <i>be involved</i> (from:  have a connection with).
軍	<font size='+3'>軍</font><br><br>(9 strokes)<br>グン<br><br>The relevant bronzeware inscription form is 車 vehicle + an obsolete element indicating "wrap" → circular military encampment (compare 營) formed by chariots → <i>army</i> → <i>soldier</i>; <i>battle</i>.
運	<font size='+3'>運</font><br><br>(12 strokes)<br>ウン；はこ（ぶ）<br><br>As per 軍 (phonosemantic element)  (circularity) + 辵 movement → <i>move about in a circle</i> (compare 還) → <i>transport</i>; <i>carry</i>; <i>convey</i> → (make) <i>progress</i>; <i>manage/carry out</i> (an undertaking). <i>Fate</i> comes from the idea of the circulation of good and evil in the course of one's life; compare 業.
君	<font size='+3'>君</font><br><br>(7 strokes)<br>クン；きみ<br><br>As per 尹 (phonosemantic element)  (ruler who brings heaven and earth into harmony) + 口 mouth → ruler whose commands create a harmonious group. The meaning <i>you</i> originally was with respect to social superiors, but in modern Japanese is used toward social equals or subordinates.
郡	<font size='+3'>郡</font><br><br>(10 strokes)<br>グン<br><br>As per 君 (phonosemantic element)  (group) + 邑 village/settlement → administrative group → <i>district</i>; <i>county</i> → <i>division of an administrative unit</i>.
群	<font size='+3'>群</font><br><br>(13 strokes)<br>グン；むら；むら（がる）；む（れ・れる）<br><br>As per 君 (phonosemantic element)  (group) + 羊 sheep → <i>flock</i> of sheep → <i>group</i>; <i>crowd</i>; <i>herd</i>; <i>swarm</i>; <i>mob</i>; <i>throng</i>; <i>cluster</i>.
昆	<font size='+3'>昆</font><br><br>(8 strokes)<br>コン<br><br>日 here an abbreviated form (phonosemantic element)  of 旬 (cycle/circle) + 比 line up → a figurative or actual circle (of people) → <i>companions</i>; <i>group</i> → <i>insect</i> (from:  swarm of insects).
混	<font size='+3'>混</font><br><br>(11 strokes)<br>コン；こ（む）；ま（ざる・じる・ぜる）<br><br>As per 昆 (phonosemantic element)  (circular group) + 水 water → assemble and <i>mix/stir</i> in a round container a variety of soluble objects → <i>blend</i>.
困	<font size='+3'>困</font><br><br>(7 strokes)<br>コン；こま（る）<br><br>囗 (phonosemantic element)  circular enclosure + 木 tree/wood → bale of wood tightly encircled in being bound by a cord → <i>distress</i>; <i>difficulty</i>; <i>trouble</i> → <i>be at a loss</i>.
菌	<font size='+3'>菌</font><br><br>(11 strokes)<br>キン<br><br>As per 囷 (phonosemantic element)  (round) + 艸 grass/plant → <i>fungus</i> (round growth that appears on vegetation) → <i>germ</i>.
均	<font size='+3'>均</font><br><br>(7 strokes)<br>キン<br><br>匀 (phonosemantic element)  uniform + 土 earth → level earth to uniform height → <i>even</i>; <i>equal</i>; <i>average</i>.
旬	<font size='+3'>旬</font><br><br>(6 strokes)<br>ジュン；シュン<br><br>An abbreviated form (phonosemantic element)  of 匀 (arrange in a circle) + 日 sun/day → one <i>cycle of ten days</i> (according to a traditional calendar). <i>The season when foods taste their best</i> is by extension from the minor meaning of "pervade" (from:  time when fish, fruits and vegetables are to be found all over/at their peak).
温	<font size='+3'>温</font><br><br>(12 strokes)<br>オン；あたた（か・かい・まる・める）<br><br>�� (phonosemantic element)  is a depiction of a curved lid fitting its container in holding in the contents. 温 adds 水 water → hold in moisture and keep an object <i>warm/hot</i>. 温 transforms the top element of ��into 日, but ��is the style found in derivative characters such as 慍, 褞, 縕, 醞 etc.
勳	<font size='+3'>勳</font><br><br>(16 strokes)<br>クン  <br>Shinjitai (simp. J.)勲<br>(15 strokes)<br><br>熏 here an abbreviated form (phonosemantic element)  of 薰 fragrance + 力 power/energy → the (figuratively) fragrant result of effort → <i>merit</i>.
薰	<font size='+3'>薰</font><br><br>(17 strokes)<br>クン；かお（り・る）  <br>Shinjitai (simp. J.)薫<br>(16 strokes)<br><br>熏 (phonosemantic element)  smoke + 艸 grass/plant → plant the <i>smoke</i> of which carries a fragrant <i>scent</i> → <i>fragrance</i>; <i>perfume</i>; <i>aromatic</i>. Also, <i>smolder</i>.
雲	<font size='+3'>雲</font><br><br>(12 strokes)<br>ウン；くも<br><br>As per 云 (phonosemantic element)  (adhering vapors) + 雨 rain/natural phenomena → <i>cloud</i> (vapor-filled, steam-like object).
魂	<font size='+3'>魂</font><br><br>(14 strokes)<br>コン；たましい<br><br>鬼 ghost; demon + 云 (phonosemantic element)  (adhering vapors) → <i>soul</i>; <i>spirit</i> (vaporous object of indeterminate form).
縣	<font size='+3'>縣</font><br><br>(16 strokes)<br>ケン<br><br>As per 県 (phonosemantic element)  (be suspended) + 系 connection → be connected in hanging suspended → <i>hang suspended in-between</i> → <i>prefecture</i> (from:  political unit suspended between the central and local governments).
県	<font size='+3'>県</font><br><br>(9 strokes)<br>ケン<br><br>A depiction of an upside-down, severed head (compare 首), which it was a custom to <i>suspend in midair</i> from a high place (to serve as a warning to potential criminals). In Japan, 県 was also adopted as a Shinjitai (simp. J.) (new character form) to replace 縣, according to which 県 also conveys the meanings <i>hang suspended in-between</i> and <i>prefecture</i>.
丨	<font size='+3'>丨</font><br><br>(1 stroke)<br>コン<br><br>A line, originally curved, that penetrates from top to bottom → <i>vertical penetration</i> such as of water emerging from a spring (compare 原/源) or of skewered objects (compare 串).
尹	<font size='+3'>尹</font><br><br>(4 strokes)<br>イン<br><br>丨 (phonosemantic element)  line that penetrates from top to bottom + 又 hand/action indicator → ruler who brings heaven (top) and earth (bottom) into harmony (compare 氳) → <i>oversee</i>; <i>govern</i>; <i>overseer</i>.
串	<font size='+3'>串</font><br><br>(7 strokes)<br>カン；セン；くし<br><br>丨 (phonosemantic element)  line that penetrates from top to bottom + what were originally two circular objects → <i>pierce</i> round objects (compare 丱 and 穿), which adhere closely in being strung together → <i>skewer</i>; <i>spit</i> (n.).
丱	<font size='+3'>丱</font><br><br>(5 strokes)<br>カン<br><br>A depiction of two boards pierced by an elliptical connecting rod (compare 串 and 穿). Later, 丱 came to refer to a <i>children's hairstyle</i> in which two tufts or braids were run through and held in place by a hairpin.
宦	<font size='+3'>宦</font><br><br>(10 strokes)<br>カン<br><br>As per 宀 roof/building + 臣 (phonosemantic element)  subject; retainer → palace servant → <i>government official</i>; <i>serve</i>.
穿	<font size='+3'>穿</font><br><br>(9 strokes)<br>セン；うが（つ）；は（く）<br><br>穴 (phonosemantic element)  hole + 牙 fangs/mesh → using fangs, pierce a hole → <i>make a hole</i>; <i>dig</i>; <i>drill</i> → <i>pass through</i>; <i>pass an object through</i>; <i>penetration</i>; <i>investigate thoroughly</i>. Also, <i>wear/put on</i> (footwear) (from:  foot that penetrates the hole of footwear). For the idea of piercing, compare 串 and 丱.
冤	<font size='+3'>冤</font><br><br>(10 strokes)<br>エン<br><br>Effectively a variant form of 宛 (bend beneath a cover), the substitution of 兔 (variant form of 兎 rabbit) for the two bending figures in 宛 suggesting a rabbit crouching under the cover in which it is trapped → <i>be framed/falsely accused</i>.
宛	<font size='+3'>宛</font><br><br>(8 strokes)<br>エン；あて；ずつ<br><br>The relevant seal inscription form shows two figures bending beneath a cover (compare 丸) → <i>bend</i> (= make the body round) in concealment → <i>wind</i>. <i>As if</i>, <i>just like</i>, <i>addressed (to)</i> and <i>allotment</i> are borrowed meanings. In derivative characters, 宛 exerts either the conceptual influence "bend" (婉 惋 捥 etc.) or "circular" (埦 椀 碗 etc.).
婉	<font size='+3'>婉</font><br><br>(11 strokes)<br>エン<br><br>宛 (phonosemantic element)  bend + 女 woman → the <i>graceful</i> figure of a bending (= supple) woman → <i>gentle</i>; <i>beautiful</i>. For the coupling of "supple" and "beauty," compare 鵷.
捥	<font size='+3'>捥</font><br><br>(11 strokes)<br>ワン；もぎ（る）；も（ぐ）；も（げる）<br><br>宛 (phonosemantic element)  bend + 手 hand → (flexible) wrist → <i>arm</i> → <i>wrench from/off</i> → <i>snatch from</i> → <i>tear/break off</i>. For wrist and arm, compare 腕.
椀	<font size='+3'>椀</font><br><br>(12 strokes)<br>ワン<br><br>As per 宛 (phonosemantic element)  (circular) + 木 tree/wood → round <i>wooden bowl</i> (in which food is served) → <i>wooden cup</i>. Compare 埦, 碗 and 鋺.
碗	<font size='+3'>碗</font><br><br>(13 strokes)<br>ワン<br><br>As per 宛 (phonosemantic element)  (circular) + 石 stone (→ stoneware; chinaware) → round <i>bowl</i> → <i>teacup</i>. Compare 埦, 椀 and 鋺.
豌	<font size='+3'>豌</font><br><br>(15 strokes)<br>エン<br><br>As per 宛 (phonosemantic element)  (circular) + 豆 bean → round peas (in a flexible pod) → <i>pea</i>.
踠	<font size='+3'>踠</font><br><br>(15 strokes)<br>エン；もが（く）<br><br>宛 (phonosemantic element)  bend + 足 leg/foot → <i>bend/stoop</i> → <i>writhe</i>; <i>squirm</i>; <i>struggle</i> (from:  contort,  from:  bend).
﻿苑	<font size='+3'>﻿苑</font><br><br>(8 strokes)<br>エン；オン；その<br><br>An abbreviated form (phonosemantic element)  of 宛 (bend) + 艸 grass/plant → winding enclosure for flowers, trees or animals → <i>pasture</i>; <i>farm</i>; <i>park</i>; <i>garden</i>.
怨	<font size='+3'>怨</font><br><br>(9 strokes)<br>エン；オン；うら（み・む）<br><br>An abbreviated form (phonosemantic element)  of 宛 bend + 心 heart/emotions → bent, warped emotions → <i>enmity</i>; <i>hatred</i>; <i>grudge</i>. Compare 慍.
鴛	<font size='+3'>鴛</font><br><br>(16 strokes)<br>エン；オン<br><br>An abbreviated form (phonosemantic element)  of 宛 bend + 鳥 bird → <i>male mandarin duck</i>. In contrast to the female of the species, 鴦, the male has feathers on the flank that bend/curl up.
灌	<font size='+3'>灌</font><br><br>(20 strokes)<br>カン；そそ（ぐ）<br><br>As per 雚 (phonosemantic element)  as described in 勸 (circular uniformity) + 水 water → <i>pour</i> liquid, causing it to circulate → <i>irrigate</i>; <i>flow into</i>. For the idea of a great flow, compare 渙.
罐	<font size='+3'>罐</font><br><br>(24 strokes)<br>カン；かま<br><br>As per 雚 (phonosemantic element)  as described in 勸 (circular uniformity) + 缶 bulging earthenware jug/vase → wide mouthed, bulging earthenware jug/vase → <i>vessel</i>; <i>can</i> → <i>boiler</i>.
熏	<font size='+3'>熏</font><br><br>(14 strokes)<br>クン<br><br>As per 柬 (phonosemantic element)  (place over a fire) + 火 fire → <i>smoke</i> rising from an object being burned → <i>smoke</i> (v.); <i>darken</i>.
燻	<font size='+3'>燻</font><br><br>(18 strokes)<br>クン；いぶ（す・る）；くすぶ（る）；くす（べる）<br><br>熏 (phonosemantic element)  smoke + 火 fire (for emphasis/clarification) → smoking fire → (to) <i>smoke</i>; <i>smolder</i>; <i>fumigation</i>; <i>oxidation</i>.
淵	<font size='+3'>淵</font><br><br>(11 strokes)<br>エン；ふち<br><br>The relevant bronzeware inscription form of the right-hand element (phonosemantic element)  is a depiction of a deep, round basin filled with water, such as found at the base of a waterfall. 淵 adds 水 water (for emphasis/clarification) → <i>deep pool</i>; <i>deep waters</i> → <i>profound</i> (from:  profundity,  from:  deep pool). Also, <i>depths</i>, <i>abyss</i> and <i>pond</i>.
允　	<font size='+3'>允　</font><br><br>(4 strokes)<br>イン<br><br>The relevant seal inscription form shows a human figure running in chasing or being chased (compare 夭). <i>Consent</i>; <i>permit</i>, <i>sincere</i> and <i>peaceful</i> are borrowed meanings.
匀	<font size='+3'>匀</font><br><br>(4 strokes)<br>イン<br><br>The relevant bronzeware inscription form shows a variant (phonosemantic element)  of 尹 (harmonious circle) + 二 (align) → objects arranged in a neat circle → <i>equal</i>; <i>uniform</i> → (place in) <i>balance</i>; <i>even</i>.
鈞	<font size='+3'>鈞</font><br><br>(12 strokes)<br>キン<br><br>匀 (phonosemantic element)  uniform + 金 metal → piece of metal of uniform weight → <i>unit of weight</i> (approximately 7.7 kilograms).
奐　	<font size='+3'>奐　</font><br><br>(9 strokes)<br>カン<br><br>The relevant bronzeware inscription form is 廾 pair of hands + an element (phonosemantic element)  indicating a woman with spread thighs → draw a fetus out of/away from the womb. <i>Bright</i>, <i>exchange</i> and <i>replace</i> are borrowed meanings via 換.
煥	<font size='+3'>煥</font><br><br>(13 strokes)<br>カン<br><br>As per 奐 (phonosemantic element)  (draw out of/away from) + 火 fire → <i>bright</i>/<i>brilliant</i> flame(s) drawn away from a fire's fuel source → <i>shining</i>.
彎	<font size='+3'>彎</font><br><br>(22 strokes)<br>ワン<br><br>As per 䜌 (phonosemantic element)  as described in 戀 (stretch) + 弓 bow → stretched, curved bow → <i>stretched bow</i> → <i>pull/draw back on</i>; <i>curve</i>. In 湾, 彎 appears in the simplified form 弯.
爰	<font size='+3'>爰</font><br><br>(9 strokes)<br>エン<br><br>A horizontal line + an element (phonosemantic element)  that is 爪 claw/hand + an element combining an object and 又 hand/action indicator → twist an object about a stick → <i>lead to</i> (from:  twist and come to an end) → <i>then</i>; <i>thus</i> (from:  primary and secondary effects of an action).
媛	<font size='+3'>媛</font><br><br>(12 strokes)<br>エン；ひめ<br><br>女 woman + 爰 (phonosemantic element)  (twist about) → twisting, alluring figure of a <i>beautiful woman</i> (compare 娟) → <i>princess</i>.
袁	<font size='+3'>袁</font><br><br>(10 strokes)<br>エン<br><br>囗 (phonosemantic element)  circular enclosure + 衣 clothing → <i>robe</i> (compare 褞) wrapped about/enclosing the body.
